Hora,Vía,Cantidad de Vehículos
10:48,Via_AS_CN,7
10:48,Via_CN_AS,17
10:48,Via_BS_DN,3
10:48,Via_DN_BS,13
10:48,Via_DO_CE,4
10:48,Via_CE_DO,16
10:49,Entrada_Norte_A,11
10:49,Salida_Norte_A,16
10:49,Entrada_Oeste_A,5
10:49,Salida_Oeste_A,14
10:49,Entrada_Norte_B,5
10:49,Salida_Norte_B,18
10:49,Entrada_Este_B,2
10:49,Salida_Este_B,16
10:49,Entrada_Oeste_C,18
10:49,Salida_Oeste_C,3
10:49,Entrada_Sur_C,11
10:49,Salida_Sur_C,16
10:49,Entrada_Sur_D,7
10:49,Salida_Sur_D,1
10:49,Entrada_Este_D,15
10:49,Salida_Este_D,0
10:49,Via_AE_BO,6
10:49,Via_BO_AE,4
10:49,Via_AS_CN,7
10:49,Via_CN_AS,18
10:49,Via_BS_DN,12
10:49,Via_DN_BS,15
10:49,Via_DO_CE,6
10:49,Via_CE_DO,0
10:50,Entrada_Norte_A,17
10:50,Salida_Norte_A,11
10:50,Entrada_Oeste_A,10
10:50,Salida_Oeste_A,11
10:50,Entrada_Norte_B,12
10:50,Salida_Norte_B,18
10:50,Entrada_Este_B,1
10:50,Salida_Este_B,10
10:50,Entrada_Oeste_C,3
10:50,Salida_Oeste_C,4
10:50,Entrada_Sur_C,2
10:50,Salida_Sur_C,10
10:50,Entrada_Sur_D,17
10:50,Salida_Sur_D,13
10:50,Entrada_Este_D,8
10:50,Salida_Este_D,16
10:50,Via_AE_BO,15
10:50,Via_BO_AE,4
10:50,Via_AS_CN,17
10:50,Via_CN_AS,17
10:50,Via_BS_DN,9
10:50,Via_DN_BS,7
10:50,Via_DO_CE,13
10:50,Via_CE_DO,10
10:51,Entrada_Norte_A,12
10:51,Salida_Norte_A,1
10:51,Entrada_Oeste_A,10
10:51,Salida_Oeste_A,12
10:51,Entrada_Norte_B,9
10:51,Salida_Norte_B,16
10:51,Entrada_Este_B,14
10:51,Salida_Este_B,3
10:51,Entrada_Oeste_C,13
10:51,Salida_Oeste_C,0
10:51,Entrada_Sur_C,9
10:51,Salida_Sur_C,9
10:51,Entrada_Sur_D,17
10:51,Salida_Sur_D,1
10:51,Entrada_Este_D,0
10:51,Salida_Este_D,12
10:51,Via_AE_BO,10
10:51,Via_BO_AE,2
10:51,Via_AS_CN,11
10:51,Via_CN_AS,12
10:51,Via_BS_DN,9
10:51,Via_DN_BS,5
10:51,Via_DO_CE,12
10:51,Via_CE_DO,18
10:52,Entrada_Norte_A,1
10:52,Salida_Norte_A,1
10:52,Entrada_Oeste_A,13
10:52,Salida_Oeste_A,3
10:52,Entrada_Norte_B,11
10:52,Salida_Norte_B,8
10:52,Entrada_Este_B,9
10:52,Salida_Este_B,10
10:52,Entrada_Oeste_C,13
10:52,Salida_Oeste_C,12
10:52,Entrada_Sur_C,14
10:52,Salida_Sur_C,11
10:52,Entrada_Sur_D,16
10:52,Salida_Sur_D,8
10:52,Entrada_Este_D,0
10:52,Salida_Este_D,10
10:52,Via_AE_BO,10
10:52,Via_BO_AE,0
10:52,Via_AS_CN,2
10:52,Via_CN_AS,7
10:52,Via_BS_DN,12
10:52,Via_DN_BS,16
10:52,Via_DO_CE,1
10:52,Via_CE_DO,9
10:53,Entrada_Norte_A,8
10:53,Salida_Norte_A,4
10:53,Entrada_Oeste_A,15
10:53,Salida_Oeste_A,12
10:53,Entrada_Norte_B,1
10:53,Salida_Norte_B,7
10:53,Entrada_Este_B,9
10:53,Salida_Este_B,11
10:53,Entrada_Oeste_C,0
10:53,Salida_Oeste_C,2
10:53,Entrada_Sur_C,3
10:53,Salida_Sur_C,3
10:53,Entrada_Sur_D,8
10:53,Salida_Sur_D,2
10:53,Entrada_Este_D,13
10:53,Salida_Este_D,6
10:53,Via_AE_BO,3
10:53,Via_BO_AE,18
10:53,Via_AS_CN,5
10:53,Via_CN_AS,13
10:53,Via_BS_DN,12
10:53,Via_DN_BS,14
10:53,Via_DO_CE,8
10:53,Via_CE_DO,7
10:54,Entrada_Norte_A,5
10:54,Salida_Norte_A,18
10:54,Entrada_Oeste_A,17
10:54,Salida_Oeste_A,7
10:54,Entrada_Norte_B,16
10:54,Salida_Norte_B,14
10:54,Entrada_Este_B,10
10:54,Salida_Este_B,11
10:54,Entrada_Oeste_C,13
10:54,Salida_Oeste_C,11
10:54,Entrada_Sur_C,1
10:54,Salida_Sur_C,13
10:54,Entrada_Sur_D,10
10:54,Salida_Sur_D,15
10:54,Entrada_Este_D,11
10:54,Salida_Este_D,18
10:54,Via_AE_BO,18
10:54,Via_BO_AE,14
10:54,Via_AS_CN,14
10:54,Via_CN_AS,17
10:54,Via_BS_DN,14
10:54,Via_DN_BS,4
10:54,Via_DO_CE,4
10:54,Via_CE_DO,17
10:55,Entrada_Norte_A,1
10:55,Salida_Norte_A,3
10:55,Entrada_Oeste_A,10
10:55,Salida_Oeste_A,5
10:55,Entrada_Norte_B,9
10:55,Salida_Norte_B,6
10:55,Entrada_Este_B,16
10:55,Salida_Este_B,8
10:55,Entrada_Oeste_C,12
10:55,Salida_Oeste_C,3
10:55,Entrada_Sur_C,3
10:55,Salida_Sur_C,5
10:55,Entrada_Sur_D,7
10:55,Salida_Sur_D,15
10:55,Entrada_Este_D,5
10:55,Salida_Este_D,16
10:55,Via_AE_BO,13
10:55,Via_BO_AE,5
10:55,Via_AS_CN,10
10:55,Via_CN_AS,8
10:55,Via_BS_DN,5
10:55,Via_DN_BS,10
10:55,Via_DO_CE,3
10:55,Via_CE_DO,9
10:56,Entrada_Norte_A,3
10:56,Salida_Norte_A,6
10:56,Entrada_Oeste_A,5
10:56,Salida_Oeste_A,2
10:56,Entrada_Norte_B,1
10:56,Salida_Norte_B,5
10:56,Entrada_Este_B,13
10:56,Salida_Este_B,1
10:56,Entrada_Oeste_C,8
10:56,Salida_Oeste_C,9
10:56,Entrada_Sur_C,3
10:56,Salida_Sur_C,4
10:56,Entrada_Sur_D,10
10:56,Salida_Sur_D,16
10:56,Entrada_Este_D,1
10:56,Salida_Este_D,13
10:56,Via_AE_BO,11
10:56,Via_BO_AE,16
10:56,Via_AS_CN,9
10:56,Via_CN_AS,5
10:56,Via_BS_DN,3
10:56,Via_DN_BS,11
10:56,Via_DO_CE,6
10:56,Via_CE_DO,11
10:57,Entrada_Norte_A,6
10:57,Salida_Norte_A,17
10:57,Entrada_Oeste_A,4
10:57,Salida_Oeste_A,6
10:57,Entrada_Norte_B,4
10:57,Salida_Norte_B,5
10:57,Entrada_Este_B,10
10:57,Salida_Este_B,0
10:57,Entrada_Oeste_C,13
10:57,Salida_Oeste_C,9
10:57,Entrada_Sur_C,17
10:57,Salida_Sur_C,3
10:57,Entrada_Sur_D,13
10:57,Salida_Sur_D,5
10:57,Entrada_Este_D,15
10:57,Salida_Este_D,9
10:57,Via_AE_BO,1
10:57,Via_BO_AE,6
10:57,Via_AS_CN,4
10:57,Via_CN_AS,8
10:57,Via_BS_DN,11
10:57,Via_DN_BS,9
10:57,Via_DO_CE,17
10:57,Via_CE_DO,18
10:58,Entrada_Norte_A,6
10:58,Salida_Norte_A,18
10:58,Entrada_Oeste_A,1
10:58,Salida_Oeste_A,9
10:58,Entrada_Norte_B,9
10:58,Salida_Norte_B,9
10:58,Entrada_Este_B,15
10:58,Salida_Este_B,5
10:58,Entrada_Oeste_C,13
10:58,Salida_Oeste_C,18
10:58,Entrada_Sur_C,0
10:58,Salida_Sur_C,7
10:58,Entrada_Sur_D,3
10:58,Salida_Sur_D,0
10:58,Entrada_Este_D,5
10:58,Salida_Este_D,12
10:58,Via_AE_BO,13
10:58,Via_BO_AE,10
10:58,Via_AS_CN,17
10:58,Via_CN_AS,5
10:58,Via_BS_DN,4
10:58,Via_DN_BS,13
10:58,Via_DO_CE,5
10:58,Via_CE_DO,10
10:59,Entrada_Norte_A,3
10:59,Salida_Norte_A,16
10:59,Entrada_Oeste_A,16
10:59,Salida_Oeste_A,5
10:59,Entrada_Norte_B,7
10:59,Salida_Norte_B,2
10:59,Entrada_Este_B,15
10:59,Salida_Este_B,1
10:59,Entrada_Oeste_C,14
10:59,Salida_Oeste_C,3
10:59,Entrada_Sur_C,2
10:59,Salida_Sur_C,12
10:59,Entrada_Sur_D,10
10:59,Salida_Sur_D,13
10:59,Entrada_Este_D,11
10:59,Salida_Este_D,18
10:59,Via_AE_BO,9
10:59,Via_BO_AE,14
10:59,Via_AS_CN,8
10:59,Via_CN_AS,16
10:59,Via_BS_DN,16
10:59,Via_DN_BS,17
10:59,Via_DO_CE,12
10:59,Via_CE_DO,2
11:00,Entrada_Norte_A,7
11:00,Salida_Norte_A,4
11:00,Entrada_Oeste_A,14
11:00,Salida_Oeste_A,7
11:00,Entrada_Norte_B,17
11:00,Salida_Norte_B,0
11:00,Entrada_Este_B,8
11:00,Salida_Este_B,2
11:00,Entrada_Oeste_C,8
11:00,Salida_Oeste_C,8
11:00,Entrada_Sur_C,9
11:00,Salida_Sur_C,14
11:00,Entrada_Sur_D,2
11:00,Salida_Sur_D,7
11:00,Entrada_Este_D,15
11:00,Salida_Este_D,15
11:00,Via_AE_BO,18
11:00,Via_BO_AE,10
11:00,Via_AS_CN,1
11:00,Via_CN_AS,18
11:00,Via_BS_DN,7
11:00,Via_DN_BS,13
11:00,Via_DO_CE,8
11:00,Via_CE_DO,4
11:01,Entrada_Norte_A,4
11:01,Salida_Norte_A,0
11:01,Entrada_Oeste_A,16
11:01,Salida_Oeste_A,5
11:01,Entrada_Norte_B,9
11:01,Salida_Norte_B,13
11:01,Entrada_Este_B,14
11:01,Salida_Este_B,16
11:01,Entrada_Oeste_C,16
11:01,Salida_Oeste_C,2
11:01,Entrada_Sur_C,17
11:01,Salida_Sur_C,13
11:01,Entrada_Sur_D,8
11:01,Salida_Sur_D,6
11:01,Entrada_Este_D,14
11:01,Salida_Este_D,0
11:01,Via_AE_BO,8
11:01,Via_BO_AE,7
11:01,Via_AS_CN,7
11:01,Via_CN_AS,15
11:01,Via_BS_DN,7
11:01,Via_DN_BS,5
11:01,Via_DO_CE,15
11:01,Via_CE_DO,7
11:02,Entrada_Norte_A,2
11:02,Salida_Norte_A,10
11:02,Entrada_Oeste_A,15
11:02,Salida_Oeste_A,6
11:02,Entrada_Norte_B,10
11:02,Salida_Norte_B,2
11:02,Entrada_Este_B,6
11:02,Salida_Este_B,8
11:02,Entrada_Oeste_C,6
11:02,Salida_Oeste_C,3
11:02,Entrada_Sur_C,9
11:02,Salida_Sur_C,12
11:02,Entrada_Sur_D,18
11:02,Salida_Sur_D,3
11:02,Entrada_Este_D,18
11:02,Salida_Este_D,4
11:02,Via_AE_BO,0
11:02,Via_BO_AE,4
11:02,Via_AS_CN,14
11:02,Via_CN_AS,16
11:02,Via_BS_DN,0
11:02,Via_DN_BS,2
11:02,Via_DO_CE,12
11:02,Via_CE_DO,16
11:03,Entrada_Norte_A,6
11:03,Salida_Norte_A,13
11:03,Entrada_Oeste_A,12
11:03,Salida_Oeste_A,14
11:03,Entrada_Norte_B,5
11:03,Salida_Norte_B,6
11:03,Entrada_Este_B,3
11:03,Salida_Este_B,2
11:03,Entrada_Oeste_C,12
11:03,Salida_Oeste_C,10
11:03,Entrada_Sur_C,10
11:03,Salida_Sur_C,17
11:03,Entrada_Sur_D,17
11:03,Salida_Sur_D,16
11:03,Entrada_Este_D,11
11:03,Salida_Este_D,0
11:03,Via_AE_BO,3
11:03,Via_BO_AE,4
11:03,Via_AS_CN,16
11:03,Via_CN_AS,9
11:03,Via_BS_DN,5
11:03,Via_DN_BS,18
11:03,Via_DO_CE,10
11:03,Via_CE_DO,1
11:04,Entrada_Norte_A,9
11:04,Salida_Norte_A,1
11:04,Entrada_Oeste_A,12
11:04,Salida_Oeste_A,9
11:04,Entrada_Norte_B,18
11:04,Salida_Norte_B,13
11:04,Entrada_Este_B,18
11:04,Salida_Este_B,10
11:04,Entrada_Oeste_C,6
11:04,Salida_Oeste_C,18
11:04,Entrada_Sur_C,7
11:04,Salida_Sur_C,0
11:04,Entrada_Sur_D,6
11:04,Salida_Sur_D,1
11:04,Entrada_Este_D,10
11:04,Salida_Este_D,16
11:04,Via_AE_BO,8
11:04,Via_BO_AE,2
11:04,Via_AS_CN,2
11:04,Via_CN_AS,15
11:04,Via_BS_DN,11
11:04,Via_DN_BS,8
11:04,Via_DO_CE,8
11:04,Via_CE_DO,18
11:05,Entrada_Norte_A,10
11:05,Salida_Norte_A,5
11:05,Entrada_Oeste_A,1
11:05,Salida_Oeste_A,14
11:05,Entrada_Norte_B,1
11:05,Salida_Norte_B,1
11:05,Entrada_Este_B,18
11:05,Salida_Este_B,15
11:05,Entrada_Oeste_C,11
11:05,Salida_Oeste_C,18
11:05,Entrada_Sur_C,6
11:05,Salida_Sur_C,1
11:05,Entrada_Sur_D,1
11:05,Salida_Sur_D,3
11:05,Entrada_Este_D,16
11:05,Salida_Este_D,4
11:05,Via_AE_BO,0
11:05,Via_BO_AE,0
11:05,Via_AS_CN,2
11:05,Via_CN_AS,16
11:05,Via_BS_DN,14
11:05,Via_DN_BS,16
11:05,Via_DO_CE,0
11:05,Via_CE_DO,2
11:06,Entrada_Norte_A,5
11:06,Salida_Norte_A,1
11:06,Entrada_Oeste_A,13
11:06,Salida_Oeste_A,10
11:06,Entrada_Norte_B,1
11:06,Salida_Norte_B,13
11:06,Entrada_Este_B,8
11:06,Salida_Este_B,16
11:06,Entrada_Oeste_C,2
11:06,Salida_Oeste_C,9
11:06,Entrada_Sur_C,14
11:06,Salida_Sur_C,10
11:06,Entrada_Sur_D,18
11:06,Salida_Sur_D,6
11:06,Entrada_Este_D,16
11:06,Salida_Este_D,3
11:06,Via_AE_BO,9
11:06,Via_BO_AE,0
11:06,Via_AS_CN,11
11:06,Via_CN_AS,6
11:06,Via_BS_DN,8
11:06,Via_DN_BS,1
11:06,Via_DO_CE,13
11:06,Via_CE_DO,0
11:07,Entrada_Norte_A,7
11:07,Salida_Norte_A,17
11:07,Entrada_Oeste_A,18
11:07,Salida_Oeste_A,9
11:07,Entrada_Norte_B,14
11:07,Salida_Norte_B,12
11:07,Entrada_Este_B,8
11:07,Salida_Este_B,12
11:07,Entrada_Oeste_C,11
11:07,Salida_Oeste_C,17
11:07,Entrada_Sur_C,4
11:07,Salida_Sur_C,3
11:07,Entrada_Sur_D,11
11:07,Salida_Sur_D,4
11:07,Entrada_Este_D,17
11:07,Salida_Este_D,7
11:07,Via_AE_BO,2
11:07,Via_BO_AE,15
11:07,Via_AS_CN,7
11:07,Via_CN_AS,17
11:07,Via_BS_DN,3
11:07,Via_DN_BS,18
11:07,Via_DO_CE,6
11:07,Via_CE_DO,12
11:08,Entrada_Norte_A,16
11:08,Salida_Norte_A,7
11:08,Entrada_Oeste_A,14
11:08,Salida_Oeste_A,15
11:08,Entrada_Norte_B,3
11:08,Salida_Norte_B,11
11:08,Entrada_Este_B,12
11:08,Salida_Este_B,5
11:08,Entrada_Oeste_C,17
11:08,Salida_Oeste_C,9
11:08,Entrada_Sur_C,16
11:08,Salida_Sur_C,15
11:08,Entrada_Sur_D,5
11:08,Salida_Sur_D,17
11:08,Entrada_Este_D,2
11:08,Salida_Este_D,16
11:08,Via_AE_BO,1
11:08,Via_BO_AE,15
11:08,Via_AS_CN,9
11:08,Via_CN_AS,10
11:08,Via_BS_DN,12
11:08,Via_DN_BS,2
11:08,Via_DO_CE,1
11:08,Via_CE_DO,10
11:09,Entrada_Norte_A,1
11:09,Salida_Norte_A,0
11:09,Entrada_Oeste_A,14
11:09,Salida_Oeste_A,11
11:09,Entrada_Norte_B,15
11:09,Salida_Norte_B,5
11:09,Entrada_Este_B,7
11:09,Salida_Este_B,5
11:09,Entrada_Oeste_C,16
11:09,Salida_Oeste_C,17
11:09,Entrada_Sur_C,9
11:09,Salida_Sur_C,7
11:09,Entrada_Sur_D,12
11:09,Salida_Sur_D,1
11:09,Entrada_Este_D,17
11:09,Salida_Este_D,9
11:09,Via_AE_BO,3
11:09,Via_BO_AE,14
11:09,Via_AS_CN,11
11:09,Via_CN_AS,8
11:09,Via_BS_DN,3
11:09,Via_DN_BS,6
11:09,Via_DO_CE,0
11:09,Via_CE_DO,16
11:10,Entrada_Norte_A,13
11:10,Salida_Norte_A,8
11:10,Entrada_Oeste_A,6
11:10,Salida_Oeste_A,0
11:10,Entrada_Norte_B,2
11:10,Salida_Norte_B,14
11:10,Entrada_Este_B,11
11:10,Salida_Este_B,1
11:10,Entrada_Oeste_C,18
11:10,Salida_Oeste_C,16
11:10,Entrada_Sur_C,9
11:10,Salida_Sur_C,0
11:10,Entrada_Sur_D,2
11:10,Salida_Sur_D,5
11:10,Entrada_Este_D,11
11:10,Salida_Este_D,7
11:10,Via_AE_BO,18
11:10,Via_BO_AE,1
11:10,Via_AS_CN,13
11:10,Via_CN_AS,10
11:10,Via_BS_DN,11
11:10,Via_DN_BS,1
11:10,Via_DO_CE,18
11:10,Via_CE_DO,9
11:11,Entrada_Norte_A,10
11:11,Salida_Norte_A,4
11:11,Entrada_Oeste_A,16
11:11,Salida_Oeste_A,10
11:11,Entrada_Norte_B,11
11:11,Salida_Norte_B,13
11:11,Entrada_Este_B,8
11:11,Salida_Este_B,13
11:11,Entrada_Oeste_C,9
11:11,Salida_Oeste_C,16
11:11,Entrada_Sur_C,9
11:11,Salida_Sur_C,4
11:11,Entrada_Sur_D,16
11:11,Salida_Sur_D,12
11:11,Entrada_Este_D,1
11:11,Salida_Este_D,4
11:11,Via_AE_BO,15
11:11,Via_BO_AE,16
11:11,Via_AS_CN,13
11:11,Via_CN_AS,9
11:11,Via_BS_DN,1
11:11,Via_DN_BS,6
11:11,Via_DO_CE,4
11:11,Via_CE_DO,0
11:12,Entrada_Norte_A,10
11:12,Salida_Norte_A,6
11:12,Entrada_Oeste_A,14
11:12,Salida_Oeste_A,10
11:12,Entrada_Norte_B,11
11:12,Salida_Norte_B,17
11:12,Entrada_Este_B,15
11:12,Salida_Este_B,8
11:12,Entrada_Oeste_C,6
11:12,Salida_Oeste_C,13
11:12,Entrada_Sur_C,6
11:12,Salida_Sur_C,10
11:12,Entrada_Sur_D,17
11:12,Salida_Sur_D,4
11:12,Entrada_Este_D,1
11:12,Salida_Este_D,7
11:12,Via_AE_BO,12
11:12,Via_BO_AE,0
11:12,Via_AS_CN,13
11:12,Via_CN_AS,2
11:12,Via_BS_DN,13
11:12,Via_DN_BS,17
11:12,Via_DO_CE,16
11:12,Via_CE_DO,4
11:13,Entrada_Norte_A,4
11:13,Salida_Norte_A,0
11:13,Entrada_Oeste_A,18
11:13,Salida_Oeste_A,1
11:13,Entrada_Norte_B,5
11:13,Salida_Norte_B,4
11:13,Entrada_Este_B,17
11:13,Salida_Este_B,8
11:13,Entrada_Oeste_C,13
11:13,Salida_Oeste_C,14
11:13,Entrada_Sur_C,10
11:13,Salida_Sur_C,7
11:13,Entrada_Sur_D,10
11:13,Salida_Sur_D,18
11:13,Entrada_Este_D,5
11:13,Salida_Este_D,17
11:13,Via_AE_BO,8
11:13,Via_BO_AE,10
11:13,Via_AS_CN,17
11:13,Via_CN_AS,18
11:13,Via_BS_DN,3
11:13,Via_DN_BS,8
11:13,Via_DO_CE,8
11:13,Via_CE_DO,3
11:14,Entrada_Norte_A,5
11:14,Salida_Norte_A,0
11:14,Entrada_Oeste_A,13
11:14,Salida_Oeste_A,0
11:14,Entrada_Norte_B,13
11:14,Salida_Norte_B,0
11:14,Entrada_Este_B,10
11:14,Salida_Este_B,7
11:14,Entrada_Oeste_C,9
11:14,Salida_Oeste_C,2
11:14,Entrada_Sur_C,2
11:14,Salida_Sur_C,6
11:14,Entrada_Sur_D,16
11:14,Salida_Sur_D,5
11:14,Entrada_Este_D,1
11:14,Salida_Este_D,4
11:14,Via_AE_BO,4
11:14,Via_BO_AE,1
11:14,Via_AS_CN,8
11:14,Via_CN_AS,4
11:14,Via_BS_DN,2
11:14,Via_DN_BS,16
11:14,Via_DO_CE,15
11:14,Via_CE_DO,2
11:15,Entrada_Norte_A,1
11:15,Salida_Norte_A,16
11:15,Entrada_Oeste_A,4
11:15,Salida_Oeste_A,3
11:15,Entrada_Norte_B,5
11:15,Salida_Norte_B,17
11:15,Entrada_Este_B,11
11:15,Salida_Este_B,15
11:15,Entrada_Oeste_C,7
11:15,Salida_Oeste_C,8
11:15,Entrada_Sur_C,2
11:15,Salida_Sur_C,14
11:15,Entrada_Sur_D,4
11:15,Salida_Sur_D,14
11:15,Entrada_Este_D,11
11:15,Salida_Este_D,12
11:15,Via_AE_BO,3
11:15,Via_BO_AE,16
11:15,Via_AS_CN,4
11:15,Via_CN_AS,1
11:15,Via_BS_DN,15
11:15,Via_DN_BS,0
11:15,Via_DO_CE,17
11:15,Via_CE_DO,8
11:16,Entrada_Norte_A,5
11:16,Salida_Norte_A,9
11:16,Entrada_Oeste_A,12
11:16,Salida_Oeste_A,16
11:16,Entrada_Norte_B,10
11:16,Salida_Norte_B,10
11:16,Entrada_Este_B,3
11:16,Salida_Este_B,12
11:16,Entrada_Oeste_C,7
11:16,Salida_Oeste_C,0
11:16,Entrada_Sur_C,18
11:16,Salida_Sur_C,6
11:16,Entrada_Sur_D,16
11:16,Salida_Sur_D,16
11:16,Entrada_Este_D,14
11:16,Salida_Este_D,6
11:16,Via_AE_BO,0
11:16,Via_BO_AE,11
11:16,Via_AS_CN,13
11:16,Via_CN_AS,1
11:16,Via_BS_DN,9
11:16,Via_DN_BS,7
11:16,Via_DO_CE,14
11:16,Via_CE_DO,15
11:17,Entrada_Norte_A,14
11:17,Salida_Norte_A,8
11:17,Entrada_Oeste_A,4
11:17,Salida_Oeste_A,14
11:17,Entrada_Norte_B,16
11:17,Salida_Norte_B,12
11:17,Entrada_Este_B,16
11:17,Salida_Este_B,4
11:17,Entrada_Oeste_C,17
11:17,Salida_Oeste_C,3
11:17,Entrada_Sur_C,17
11:17,Salida_Sur_C,11
11:17,Entrada_Sur_D,8
11:17,Salida_Sur_D,10
11:17,Entrada_Este_D,16
11:17,Salida_Este_D,2
11:17,Via_AE_BO,18
11:17,Via_BO_AE,4
11:17,Via_AS_CN,3
11:17,Via_CN_AS,3
11:17,Via_BS_DN,17
11:17,Via_DN_BS,15
11:17,Via_DO_CE,16
11:17,Via_CE_DO,5
11:18,Entrada_Norte_A,1
11:18,Salida_Norte_A,3
11:18,Entrada_Oeste_A,2
11:18,Salida_Oeste_A,11
11:18,Entrada_Norte_B,3
11:18,Salida_Norte_B,18
11:18,Entrada_Este_B,7
11:18,Salida_Este_B,9
11:18,Entrada_Oeste_C,4
11:18,Salida_Oeste_C,2
11:18,Entrada_Sur_C,9
11:18,Salida_Sur_C,1
11:18,Entrada_Sur_D,1
11:18,Salida_Sur_D,2
11:18,Entrada_Este_D,5
11:18,Salida_Este_D,13
11:18,Via_AE_BO,14
11:18,Via_BO_AE,8
11:18,Via_AS_CN,12
11:18,Via_CN_AS,7
11:18,Via_BS_DN,12
11:18,Via_DN_BS,16
11:18,Via_DO_CE,11
11:18,Via_CE_DO,0
11:19,Entrada_Norte_A,1
11:19,Salida_Norte_A,1
11:19,Entrada_Oeste_A,10
11:19,Salida_Oeste_A,5
11:19,Entrada_Norte_B,1
11:19,Salida_Norte_B,18
11:19,Entrada_Este_B,3
11:19,Salida_Este_B,13
11:19,Entrada_Oeste_C,3
11:19,Salida_Oeste_C,16
11:19,Entrada_Sur_C,6
11:19,Salida_Sur_C,15
11:19,Entrada_Sur_D,15
11:19,Salida_Sur_D,12
11:19,Entrada_Este_D,13
11:19,Salida_Este_D,9
11:19,Via_AE_BO,0
11:19,Via_BO_AE,0
11:19,Via_AS_CN,15
11:19,Via_CN_AS,7
11:19,Via_BS_DN,0
11:19,Via_DN_BS,17
11:19,Via_DO_CE,10
11:19,Via_CE_DO,2
11:20,Entrada_Norte_A,18
11:20,Salida_Norte_A,17
11:20,Entrada_Oeste_A,10
11:20,Salida_Oeste_A,1
11:20,Entrada_Norte_B,13
11:20,Salida_Norte_B,6
11:20,Entrada_Este_B,7
11:20,Salida_Este_B,0
11:20,Entrada_Oeste_C,9
11:20,Salida_Oeste_C,7
11:20,Entrada_Sur_C,0
11:20,Salida_Sur_C,1
11:20,Entrada_Sur_D,4
11:20,Salida_Sur_D,1
11:20,Entrada_Este_D,0
11:20,Salida_Este_D,7
11:20,Via_AE_BO,16
11:20,Via_BO_AE,4
11:20,Via_AS_CN,4
11:20,Via_CN_AS,12
11:20,Via_BS_DN,14
11:20,Via_DN_BS,17
11:20,Via_DO_CE,1
11:20,Via_CE_DO,4
11:21,Entrada_Norte_A,12
11:21,Salida_Norte_A,17
11:21,Entrada_Oeste_A,15
11:21,Salida_Oeste_A,11
11:21,Entrada_Norte_B,14
11:21,Salida_Norte_B,10
11:21,Entrada_Este_B,6
11:21,Salida_Este_B,17
11:21,Entrada_Oeste_C,13
11:21,Salida_Oeste_C,3
11:21,Entrada_Sur_C,2
11:21,Salida_Sur_C,2
11:21,Entrada_Sur_D,13
11:21,Salida_Sur_D,6
11:21,Entrada_Este_D,17
11:21,Salida_Este_D,17
11:21,Via_AE_BO,7
11:21,Via_BO_AE,0
11:21,Via_AS_CN,5
11:21,Via_CN_AS,16
11:21,Via_BS_DN,13
11:21,Via_DN_BS,18
11:21,Via_DO_CE,10
11:21,Via_CE_DO,2
11:22,Entrada_Norte_A,18
11:22,Salida_Norte_A,13
11:22,Entrada_Oeste_A,11
11:22,Salida_Oeste_A,6
11:22,Entrada_Norte_B,2
11:22,Salida_Norte_B,8
11:22,Entrada_Este_B,9
11:22,Salida_Este_B,6
11:22,Entrada_Oeste_C,12
11:22,Salida_Oeste_C,2
11:22,Entrada_Sur_C,15
11:22,Salida_Sur_C,8
11:22,Entrada_Sur_D,12
11:22,Salida_Sur_D,14
11:22,Entrada_Este_D,11
11:22,Salida_Este_D,6
11:22,Via_AE_BO,4
11:22,Via_BO_AE,7
11:22,Via_AS_CN,12
11:22,Via_CN_AS,9
11:22,Via_BS_DN,13
11:22,Via_DN_BS,7
11:22,Via_DO_CE,11
11:22,Via_CE_DO,16
11:23,Entrada_Norte_A,12
11:23,Salida_Norte_A,9
11:23,Entrada_Oeste_A,2
11:23,Salida_Oeste_A,16
11:23,Entrada_Norte_B,1
11:23,Salida_Norte_B,13
11:23,Entrada_Este_B,3
11:23,Salida_Este_B,16
11:23,Entrada_Oeste_C,12
11:23,Salida_Oeste_C,17
11:23,Entrada_Sur_C,13
11:23,Salida_Sur_C,1
11:23,Entrada_Sur_D,10
11:23,Salida_Sur_D,7
11:23,Entrada_Este_D,18
11:23,Salida_Este_D,5
11:23,Via_AE_BO,16
11:23,Via_BO_AE,4
11:23,Via_AS_CN,4
11:23,Via_CN_AS,3
11:23,Via_BS_DN,3
11:23,Via_DN_BS,8
11:23,Via_DO_CE,18
11:23,Via_CE_DO,18
11:24,Entrada_Norte_A,7
11:24,Salida_Norte_A,11
11:24,Entrada_Oeste_A,2
11:24,Salida_Oeste_A,17
11:24,Entrada_Norte_B,9
11:24,Salida_Norte_B,7
11:24,Entrada_Este_B,18
11:24,Salida_Este_B,9
11:24,Entrada_Oeste_C,11
11:24,Salida_Oeste_C,10
11:24,Entrada_Sur_C,1
11:24,Salida_Sur_C,9
11:24,Entrada_Sur_D,6
11:24,Salida_Sur_D,11
11:24,Entrada_Este_D,4
11:24,Salida_Este_D,15
11:24,Via_AE_BO,10
11:24,Via_BO_AE,18
11:24,Via_AS_CN,5
11:24,Via_CN_AS,12
11:24,Via_BS_DN,5
11:24,Via_DN_BS,12
11:24,Via_DO_CE,8
11:24,Via_CE_DO,6
11:25,Entrada_Norte_A,14
11:25,Salida_Norte_A,0
11:25,Entrada_Oeste_A,10
